year,zone,hour,ev_trip_start,ev_trip_elec
2015,S12000038,ONEAM,14,3.97
2015,S12000039,ONEAM,2,0.0
2015,E08000007,ONEAM,20,1.89
2015,E08000008,ONEAM,9,1.6
2015,E07000220,ONEAM,5,0.0
2015,E07000221,ONEAM,14,1.4
2015,E07000222,ONEAM,8,0.0
2015,E06000009,ONEAM,9,0.0
2015,E07000223,ONEAM,6,0.0
2015,E07000102,ONEAM,3,0.0
2015,E06000007,ONEAM,15,4.86
2015,E06000008,ONEAM,8,0.0
2015,E06000005,ONEAM,3,0.0
2015,E06000006,ONEAM,13,0.0
2015,E06000003,ONEAM,7,2.31
2015,E07000228,ONEAM,7,0.0
2015,E07000107,ONEAM,8,1.91
2015,E07000229,ONEAM,7,0.0
2015,E07000108,ONEAM,16,1.31
2015,E06000004,ONEAM,11,4.02
2015,S12000023,ONEAM,1,0.0
2015,E06000001,ONEAM,7,1.31
2015,E07000109,ONEAM,6,0.55
2015,S12000024,ONEAM,8,1.75
2015,E06000002,ONEAM,19,7.88
2015,E07000224,ONEAM,7,1.44
2015,E07000103,ONEAM,3,0.08
2015,E07000225,ONEAM,8,1.01
2015,E07000226,ONEAM,9,0.0
2015,E07000105,ONEAM,5,6.64
2015,S12000020,ONEAM,3,0.0
2015,E07000106,ONEAM,11,0.0
2015,E07000227,ONEAM,10,0.0
2015,S12000021,ONEAM,9,4.46
2015,S12000026,ONEAM,7,0.0
2015,S12000027,ONEAM,1,0.0
2015,S12000028,ONEAM,9,0.0
2015,S12000029,ONEAM,14,4.21
2015,E07000110,ONEAM,12,2.54
2015,E07000111,ONEAM,9,2.85
2015,E07000112,ONEAM,8,0.62
2015,E07000234,ONEAM,10,0.65
2015,E07000113,ONEAM,3,2.0
2015,E06000018,ONEAM,22,7.29
2015,E06000019,ONEAM,8,4.15
2015,E06000016,ONEAM,11,1.56
2015,E06000017,ONEAM,1,0.0
2015,S12000011,ONEAM,5,1.95
2015,E07000239,ONEAM,10,6.14
2015,E07000118,ONEAM,9,2.71
2015,E06000014,ONEAM,12,8.38
2015,E06000015,ONEAM,10,3.88
2015,E07000119,ONEAM,4,1.15
2015,E06000012,ONEAM,7,2.04
2015,S12000013,ONEAM,1,0.0
2015,S12000014,ONEAM,9,0.21
2015,E06000013,ONEAM,9,2.85
2015,E06000010,ONEAM,11,2.38
2015,E07000235,ONEAM,3,0.0
2015,E07000114,ONEAM,4,0.0
2015,E07000115,ONEAM,9,1.56
2015,E06000011,ONEAM,13,0.28
2015,E07000236,ONEAM,6,8.13
2015,E07000237,ONEAM,7,2.45
2015,E07000116,ONEAM,6,0.97
2015,S12000010,ONEAM,9,4.24
2015,E07000117,ONEAM,9,2.35
2015,E07000238,ONEAM,7,0.0
2015,S12000019,ONEAM,3,2.26
2015,S12000015,ONEAM,27,7.55
2015,S12000017,ONEAM,14,0.0
2015,S12000018,ONEAM,2,0.0
2015,E07000200,ONEAM,9,0.0
2015,E07000201,ONEAM,13,13.74
2015,E07000206,ONEAM,6,0.88
2015,E07000207,ONEAM,13,4.07
2015,E07000208,ONEAM,8,1.48
2015,E07000209,ONEAM,6,2.76
2015,E07000202,ONEAM,10,0.0
2015,E07000203,ONEAM,9,12.53
2015,E07000204,ONEAM,7,0.0
2015,E07000205,ONEAM,3,0.0
2015,S12000008,ONEAM,9,0.41
2015,S12000005,ONEAM,1,0.0
2015,S12000006,ONEAM,10,0.0
2015,E07000210,ONEAM,6,0.0
2015,E07000211,ONEAM,13,6.72
2015,E07000212,ONEAM,2,0.0
2015,E07000217,ONEAM,7,0.98
2015,E07000218,ONEAM,5,4.04
2015,E07000219,ONEAM,6,2.27
2015,E07000213,ONEAM,3,5.88
2015,E07000214,ONEAM,10,3.98
2015,E07000215,ONEAM,4,0.0
2015,E07000216,ONEAM,4,0.0
2015,W06000018,ONEAM,13,3.4
2015,W06000019,ONEAM,4,1.84
2015,W06000016,ONEAM,15,2.15
2015,W06000014,ONEAM,8,0.0
2015,W06000015,ONEAM,31,14.21
2015,W06000023,ONEAM,12,12.09
2015,W06000024,ONEAM,2,0.0
2015,W06000021,ONEAM,10,5.18
2015,W06000022,ONEAM,9,0.66
2015,W06000020,ONEAM,7,1.98
2015,E07000080,ONEAM,5,0.0
2015,E07000081,ONEAM,8,0.0
2015,E07000082,ONEAM,6,0.0
2015,E07000083,ONEAM,6,0.53
2015,E07000088,ONEAM,3,0.0
2015,E07000089,ONEAM,4,0.0
2015,E07000084,ONEAM,12,1.54
2015,E07000085,ONEAM,4,0.0
2015,E07000086,ONEAM,6,0.94
2015,E07000087,ONEAM,9,1.99
2015,E07000091,ONEAM,17,3.5
2015,E07000092,ONEAM,12,2.63
2015,E07000093,ONEAM,7,0.13
2015,E07000094,ONEAM,8,1.8
2015,E07000090,ONEAM,6,0.0
2015,E07000099,ONEAM,6,0.0
2015,E07000095,ONEAM,2,0.0
2015,E07000096,ONEAM,10,1.43
2015,E07000098,ONEAM,13,2.87
2015,E09000003,TWOAM,19,22.21
2015,E08000030,TWOAM,13,0.0
2015,E07000180,TWOAM,7,0.09
2015,E08000031,TWOAM,7,0.0
2015,E09000002,TWOAM,11,1.86
2015,E09000005,TWOAM,13,4.27
2015,E07000181,TWOAM,4,0.0
2015,E07000061,TWOAM,4,2.93
2015,E09000004,TWOAM,9,2.33
2015,E09000007,TWOAM,6,5.12
2015,E08000034,TWOAM,22,2.49
2015,E08000035,TWOAM,39,7.79
2015,E09000006,TWOAM,10,0.64
2015,E09000009,TWOAM,10,1.37
2015,E08000032,TWOAM,23,5.39
2015,E09000008,TWOAM,15,2.99
2015,E08000033,TWOAM,13,5.03
2015,E07000066,TWOAM,8,0.0
2015,E07000187,TWOAM,4,0.0
2015,E07000067,TWOAM,3,0.8
2015,E07000188,TWOAM,7,0.0
2015,E07000068,TWOAM,3,0.0
2015,E07000189,TWOAM,7,1.3
2015,E07000069,TWOAM,3,3.12
2015,E07000062,TWOAM,5,0.0
2015,E07000063,TWOAM,6,0.64
2015,E07000064,TWOAM,7,0.91
2015,E07000065,TWOAM,5,1.81
2015,E08000036,TWOAM,21,7.56
2015,E08000037,TWOAM,9,0.31
2015,E09000001,TWOAM,1,0.0
2015,E09000014,TWOAM,7,1.18
2015,E07000190,TWOAM,4,0.0
2015,E07000070,TWOAM,10,0.0
2015,E09000013,TWOAM,7,4.33
2015,E07000191,TWOAM,1,0.0
2015,E07000071,TWOAM,9,0.0
2015,E09000016,TWOAM,8,1.57
2015,E07000192,TWOAM,7,0.0
2015,E07000072,TWOAM,4,2.13
2015,E09000015,TWOAM,4,0.0
2015,E07000193,TWOAM,9,0.0
2015,E08000023,TWOAM,9,0.89
2015,E09000018,TWOAM,4,2.32
2015,E09000017,TWOAM,9,1.97
2015,E08000024,TWOAM,17,5.32
2015,E08000021,TWOAM,15,0.46
2015,E08000022,TWOAM,12,2.11
2015,E09000019,TWOAM,6,1.31
2015,E07000077,TWOAM,7,0.99
2015,E07000198,TWOAM,6,0.0
2015,E07000199,TWOAM,2,0.0
2015,E07000078,TWOAM,8,0.33
2015,E07000079,TWOAM,5,0.0
2015,E07000073,TWOAM,1,0.0
2015,E07000194,TWOAM,6,0.19
2015,E07000074,TWOAM,2,0.0
2015,E07000195,TWOAM,4,1.07
2015,E07000075,TWOAM,4,0.0
2015,E07000196,TWOAM,3,0.0
2015,E07000076,TWOAM,3,0.0
2015,E07000197,TWOAM,5,0.0
2015,E08000027,TWOAM,15,3.58
2015,E08000028,TWOAM,17,7.71
2015,E08000025,TWOAM,57,12.5
2015,E08000026,TWOAM,20,6.42
2015,E09000010,TWOAM,20,0.44
2015,E08000029,TWOAM,15,6.42
2015,E09000012,TWOAM,3,0.0
2015,E09000011,TWOAM,9,1.44
2015,E09000025,TWOAM,14,18.39
2015,E09000024,TWOAM,14,4.2
2015,E09000027,TWOAM,10,4.96
2015,E09000026,TWOAM,11,0.0
2015,E09000029,TWOAM,7,4.41
2015,E09000028,TWOAM,8,2.86
2015,E07000165,TWOAM,6,2.07
2015,E07000044,TWOAM,7,1.14
2015,W06000009,TWOAM,8,0.85
2015,E07000166,TWOAM,3,0.82
2015,E07000045,TWOAM,4,0.13
2015,E07000167,TWOAM,1,0.0
2015,E07000046,TWOAM,3,0.0
2015,E07000168,TWOAM,4,0.0
2015,E07000047,TWOAM,2,0.0
2015,W06000008,TWOAM,0,0.0
2015,W06000005,TWOAM,15,3.05
2015,E07000040,TWOAM,5,0.0
2015,W06000006,TWOAM,4,1.98
2015,E07000041,TWOAM,2,0.0
2015,E07000163,TWOAM,4,0.26
2015,W06000003,TWOAM,5,0.0
2015,E07000042,TWOAM,2,0.0
2015,E07000164,TWOAM,6,0.0
2015,E07000043,TWOAM,14,0.0
2015,W06000004,TWOAM,2,0.0
2015,W06000012,TWOAM,16,4.45
2015,W06000013,TWOAM,6,2.49
2015,W06000010,TWOAM,14,2.21
2015,W06000011,TWOAM,18,0.95
2015,E07000169,TWOAM,3,0.0
2015,E07000048,TWOAM,2,0.88
2015,E07000049,TWOAM,5,0.0
2015,E09000021,TWOAM,4,0.0
2015,E09000020,TWOAM,7,8.75
2015,E09000023,TWOAM,10,2.93
2015,E09000022,TWOAM,5,0.0
2015,E07000170,TWOAM,7,0.0
2015,E07000171,TWOAM,7,14.13
2015,E07000050,TWOAM,1,0.0
2015,E07000176,TWOAM,9,2.04
2015,E07000177,TWOAM,6,1.31
2015,E07000178,TWOAM,5,0.0
2015,E07000179,TWOAM,4,0.0
2015,E07000172,TWOAM,8,3.58
2015,E07000051,TWOAM,1,0.27
2015,E07000173,TWOAM,7,0.0
2015,E07000052,TWOAM,4,0.0
2015,E07000174,TWOAM,5,4.03
2015,E07000053,TWOAM,0,0.0
2015,E07000175,TWOAM,4,0.0
2015,W06000001,TWOAM,3,0.57
2015,W06000002,TWOAM,7,0.61
2015,E09000030,TWOAM,7,4.5
2015,E09000032,TWOAM,13,3.11
2015,E09000031,TWOAM,5,0.0
2015,E09000033,TWOAM,9,5.21
2015,E07000143,TWOAM,4,0.0
2015,E07000144,TWOAM,3,0.0
2015,E07000145,TWOAM,7,0.0
2015,E07000146,TWOAM,8,0.0
2015,E07000140,TWOAM,2,0.0
2015,E07000141,TWOAM,5,0.0
2015,E06000049,TWOAM,17,4.1
2015,E07000142,TWOAM,2,0.0
2015,E06000047,TWOAM,21,3.65
2015,E06000045,TWOAM,19,5.2
2015,E06000046,TWOAM,4,0.0
2015,E07000147,TWOAM,4,0.0
2015,E07000026,TWOAM,5,3.22
2015,E06000043,TWOAM,14,2.39
2015,E06000044,TWOAM,6,0.0
2015,E07000148,TWOAM,7,0.76
2015,E07000027,TWOAM,2,0.0
2015,E07000149,TWOAM,7,0.0
2015,E07000028,TWOAM,5,0.0
2015,E06000041,TWOAM,8,0.0
2015,E07000029,TWOAM,6,0.0
2015,E06000042,TWOAM,15,0.87
2015,E06000040,TWOAM,7,1.78
2015,E07000154,TWOAM,10,3.51
2015,E07000033,TWOAM,2,0.0
2015,E07000155,TWOAM,5,0.5
2015,E07000034,TWOAM,7,12.2
2015,E07000156,TWOAM,5,0.0
2015,E07000035,TWOAM,1,0.0
2015,E07000036,TWOAM,7,0.0
2015,E07000150,TWOAM,7,0.0
2015,E07000151,TWOAM,7,4.51
2015,E07000030,TWOAM,2,0.0
2015,E07000152,TWOAM,2,0.0
2015,E07000031,TWOAM,6,18.09
2015,E07000032,TWOAM,7,6.27
2015,E07000153,TWOAM,7,1.88
2015,E06000056,TWOAM,15,5.69
2015,E06000057,TWOAM,14,1.19
2015,E07000037,TWOAM,8,3.35
2015,E06000054,TWOAM,31,0.0
2015,E07000038,TWOAM,5,0.0
2015,E06000055,TWOAM,14,0.0
2015,E07000039,TWOAM,1,0.0
2015,E06000052,TWOAM,35,1.71
2015,E06000053,TWOAM,0,0.0
2015,E06000050,TWOAM,21,2.54
2015,E06000051,TWOAM,17,19.61
2015,E08000012,TWOAM,27,2.8
2015,E08000013,TWOAM,9,0.0
2015,E08000010,TWOAM,13,0.87
2015,E08000011,TWOAM,7,2.91
2015,E07000121,TWOAM,3,0.0
2015,E07000242,TWOAM,10,2.89
2015,E07000122,TWOAM,5,3.27
2015,E07000243,TWOAM,1,0.0
2015,E07000123,TWOAM,11,7.31
2015,E07000124,TWOAM,1,0.0
2015,E06000029,TWOAM,15,3.44
2015,E06000027,TWOAM,4,0.0
2015,E07000240,TWOAM,5,4.37
2015,E06000028,TWOAM,6,0.0
2015,E07000120,TWOAM,7,0.7
2015,E07000241,TWOAM,4,4.41
2015,E06000025,TWOAM,12,0.26
2015,E07000129,TWOAM,3,0.0
2015,E07000008,TWOAM,6,1.29
2015,S12000044,TWOAM,18,0.89
2015,E06000026,TWOAM,15,0.0
2015,S12000045,TWOAM,7,1.65
2015,E07000009,TWOAM,2,0.0
2015,E06000023,TWOAM,22,2.41
2015,S12000046,TWOAM,34,5.35
2015,E06000024,TWOAM,9,9.36
2015,E07000125,TWOAM,1,0.15
2015,E06000021,TWOAM,10,16.09
2015,E07000004,TWOAM,11,0.0
2015,S12000040,TWOAM,14,7.27
2015,S12000041,TWOAM,9,2.63
2015,E07000005,TWOAM,8,2.7
2015,E06000022,TWOAM,9,4.39
2015,E07000126,TWOAM,3,0.37
2015,E07000127,TWOAM,0,0.0
2015,E07000006,TWOAM,8,4.76
2015,S12000042,TWOAM,6,0.95
2015,E07000007,TWOAM,6,0.0
2015,E07000128,TWOAM,6,0.0
2015,E06000020,TWOAM,12,0.92
2015,E08000016,TWOAM,10,0.0
2015,E08000017,TWOAM,13,0.0
2015,E08000014,TWOAM,11,0.0
2015,E08000015,TWOAM,16,0.0
2015,E08000018,TWOAM,15,2.42
2015,E08000019,TWOAM,27,1.79
2015,E08000001,TWOAM,15,6.44
2015,E08000002,TWOAM,8,0.68
2015,E07000132,TWOAM,5,1.37
2015,E07000011,TWOAM,6,0.0
2015,E07000012,TWOAM,8,0.0
2015,E07000133,TWOAM,3,0.0
2015,E07000134,TWOAM,7,0.0
2015,E07000135,TWOAM,1,0.0
2015,E07000130,TWOAM,6,0.0
2015,E06000038,TWOAM,5,4.5
2015,E07000131,TWOAM,5,0.0
2015,E07000010,TWOAM,5,7.55
2015,E06000039,TWOAM,8,6.95
2015,S12000033,TWOAM,10,0.0
2015,E06000036,TWOAM,8,0.0
2015,S12000034,TWOAM,9,0.0
2015,E06000037,TWOAM,11,4.87
2015,S12000035,TWOAM,3,0.0
2015,E06000034,TWOAM,7,0.0
2015,S12000036,TWOAM,24,0.0
2015,E06000035,TWOAM,17,2.55
2015,E06000032,TWOAM,7,1.46
2015,E07000136,TWOAM,4,0.0
2015,E06000033,TWOAM,12,0.0
2015,E07000137,TWOAM,5,0.0
2015,S12000030,TWOAM,9,2.75
2015,E06000030,TWOAM,8,6.37
2015,E07000138,TWOAM,1,0.0
2015,E06000031,TWOAM,9,5.49
2015,E07000139,TWOAM,7,14.6
2015,E08000005,TWOAM,8,0.0
2015,E08000006,TWOAM,11,33.67
2015,E08000003,TWOAM,29,7.01
2015,E08000004,TWOAM,14,6.57
2015,E08000009,TWOAM,14,8.3
2015,S12000038,TWOAM,6,0.44
2015,S12000039,TWOAM,6,2.69
2015,E08000007,TWOAM,22,11.69
2015,E08000008,TWOAM,7,1.5
2015,E07000220,TWOAM,1,0.0
2015,E07000221,TWOAM,9,2.24
2015,E07000222,TWOAM,7,0.0
2015,E06000009,TWOAM,4,0.0
2015,E07000223,TWOAM,1,0.0
2015,E07000102,TWOAM,10,2.05
2015,E06000007,TWOAM,17,16.38
2015,E06000008,TWOAM,7,2.26
2015,E06000005,TWOAM,7,1.49
2015,E06000006,TWOAM,10,12.06
2015,E06000003,TWOAM,9,2.96
2015,E07000228,TWOAM,5,0.0
2015,E07000107,TWOAM,10,3.97
2015,E07000229,TWOAM,4,0.0
2015,E07000108,TWOAM,9,0.83
2015,E06000004,TWOAM,7,3.11
2015,S12000023,TWOAM,1,0.0
2015,E06000001,TWOAM,5,1.14
2015,E07000109,TWOAM,2,0.8
2015,S12000024,TWOAM,7,0.0
2015,E06000002,TWOAM,14,4.18
2015,E07000224,TWOAM,9,6.2
2015,E07000103,TWOAM,7,2.01
2015,E07000225,TWOAM,8,4.22
2015,E07000226,TWOAM,8,0.55
2015,E07000105,TWOAM,12,1.97
2015,S12000020,TWOAM,6,0.0
2015,E07000106,TWOAM,4,0.0
2015,E07000227,TWOAM,6,1.35
2015,S12000021,TWOAM,5,0.0
2015,S12000026,TWOAM,8,0.0
2015,S12000027,TWOAM,0,0.0
2015,S12000028,TWOAM,3,0.37
2015,S12000029,TWOAM,11,7.66
2015,E07000110,TWOAM,16,8.63
2015,E07000111,TWOAM,7,3.2
2015,E07000112,TWOAM,9,9.81
2015,E07000234,TWOAM,5,0.22
2015,E07000113,TWOAM,1,0.0
2015,E06000018,TWOAM,13,1.76
2015,E06000019,TWOAM,12,0.0
2015,E06000016,TWOAM,12,9.77
2015,E06000017,TWOAM,2,0.0
2015,S12000011,TWOAM,11,3.18
2015,E07000239,TWOAM,2,0.0
2015,E07000118,TWOAM,4,1.04
2015,E06000014,TWOAM,4,0.0
2015,E06000015,TWOAM,14,0.0
2015,E07000119,TWOAM,4,0.0
2015,E06000012,TWOAM,9,0.0
2015,S12000013,TWOAM,2,0.0
2015,S12000014,TWOAM,14,0.16
2015,E06000013,TWOAM,10,4.06
2015,E06000010,TWOAM,7,1.62
2015,E07000235,TWOAM,2,0.0
2015,E07000114,TWOAM,2,0.0
2015,E07000115,TWOAM,6,7.86
2015,E06000011,TWOAM,16,12.84
2015,E07000236,TWOAM,8,3.23
2015,E07000237,TWOAM,5,1.59
2015,E07000116,TWOAM,3,11.18
2015,S12000010,TWOAM,12,2.85
2015,E07000117,TWOAM,2,0.0
2015,E07000238,TWOAM,4,0.0
2015,S12000019,TWOAM,7,3.49
2015,S12000015,TWOAM,16,0.0
2015,S12000017,TWOAM,4,0.0
2015,S12000018,TWOAM,3,1.32
2015,E07000200,TWOAM,9,0.0
2015,E07000201,TWOAM,4,0.97
2015,E07000206,TWOAM,2,2.58
2015,E07000207,TWOAM,7,1.03
2015,E07000208,TWOAM,8,5.31
2015,E07000209,TWOAM,12,3.34
2015,E07000202,TWOAM,9,3.62
2015,E07000203,TWOAM,7,6.37
2015,E07000204,TWOAM,2,1.48
2015,E07000205,TWOAM,6,2.22
2015,S12000008,TWOAM,4,0.67
2015,S12000005,TWOAM,9,4.25
2015,S12000006,TWOAM,5,0.0
2015,E07000210,TWOAM,2,0.0
2015,E07000211,TWOAM,3,0.0
2015,E07000212,TWOAM,4,0.19
2015,E07000217,TWOAM,1,0.0
2015,E07000218,TWOAM,3,2.45
2015,E07000219,TWOAM,7,0.0
2015,E07000213,TWOAM,2,0.0
2015,E07000214,TWOAM,5,0.0
2015,E07000215,TWOAM,2,0.0
2015,E07000216,TWOAM,10,0.0
2015,W06000018,TWOAM,10,2.73
2015,W06000019,TWOAM,2,0.0
2015,W06000016,TWOAM,18,4.29
2015,W06000014,TWOAM,5,4.2
2015,W06000015,TWOAM,25,7.8
2015,W06000023,TWOAM,7,1.93
2015,W06000024,TWOAM,6,3.13
2015,W06000021,TWOAM,7,0.52
2015,W06000022,TWOAM,7,0.0
2015,W06000020,TWOAM,4,2.44
2015,E07000080,TWOAM,2,0.0
2015,E07000081,TWOAM,6,0.0
2015,E07000082,TWOAM,5,0.0
2015,E07000083,TWOAM,7,0.53
2015,E07000088,TWOAM,3,0.0
2015,E07000089,TWOAM,7,0.0
2015,E07000084,TWOAM,6,0.0
2015,E07000085,TWOAM,4,6.63
2015,E07000086,TWOAM,4,0.09
2015,E07000087,TWOAM,7,2.3
2015,E07000091,TWOAM,9,0.13
2015,E07000092,TWOAM,6,1.28
2015,E07000093,TWOAM,5,0.32
2015,E07000094,TWOAM,12,11.78
2015,E07000090,TWOAM,12,2.59
2015,E07000099,TWOAM,7,2.48
2015,E07000095,TWOAM,3,0.0
2015,E07000096,TWOAM,7,0.0
2015,E07000098,TWOAM,6,0.14
2015,E09000003,THREEAM,12,0.0
2015,E08000030,THREEAM,17,6.62
2015,E07000180,THREEAM,5,0.0
2015,E08000031,THREEAM,13,1.26
2015,E09000002,THREEAM,4,0.0
2015,E09000005,THREEAM,10,0.0
2015,E07000181,THREEAM,6,0.0
2015,E07000061,THREEAM,9,0.0
2015,E09000004,THREEAM,9,0.96
2015,E09000007,THREEAM,3,2.25
2015,E08000034,THREEAM,27,9.77
2015,E08000035,THREEAM,50,23.99
2015,E09000006,THREEAM,15,0.83
2015,E09000009,THREEAM,9,1.36
2015,E08000032,THREEAM,24,3.44
2015,E09000008,THREEAM,15,2.76
2015,E08000033,THREEAM,16,14.35
2015,E07000066,THREEAM,8,0.0
2015,E07000187,THREEAM,2,0.0
2015,E07000067,THREEAM,7,0.0
2015,E07000188,THREEAM,4,15.89
2015,E07000068,THREEAM,7,0.0
2015,E07000189,THREEAM,10,0.0
2015,E07000069,THREEAM,5,3.83
2015,E07000062,THREEAM,6,3.74
2015,E07000063,THREEAM,2,0.0
2015,E07000064,THREEAM,3,0.0
2015,E07000065,THREEAM,9,0.0
2015,E08000036,THREEAM,15,4.0
2015,E08000037,THREEAM,8,1.61
2015,E09000001,THREEAM,0,0.0
2015,E09000014,THREEAM,7,2.04
2015,E07000190,THREEAM,10,1.2
2015,E07000070,THREEAM,15,0.8
2015,E09000013,THREEAM,9,2.44
2015,E07000191,THREEAM,2,0.0
2015,E07000071,THREEAM,6,0.0
2015,E09000016,THREEAM,17,3.53
2015,E07000192,THREEAM,7,1.16
2015,E07000072,THREEAM,6,0.0
2015,E09000015,THREEAM,16,7.03
2015,E07000193,THREEAM,9,6.3
2015,E08000023,THREEAM,3,2.11
2015,E09000018,THREEAM,21,8.73
2015,E09000017,THREEAM,15,1.9
2015,E08000024,THREEAM,19,7.68
2015,E08000021,THREEAM,16,2.48
2015,E08000022,THREEAM,11,0.34
2015,E09000019,THREEAM,3,0.99
2015,E07000077,THREEAM,8,6.25
2015,E07000198,THREEAM,3,0.0
2015,E07000199,THREEAM,5,0.0
2015,E07000078,THREEAM,10,2.92
2015,E07000079,THREEAM,4,1.82
2015,E07000073,THREEAM,2,0.0
2015,E07000194,THREEAM,8,0.82
2015,E07000074,THREEAM,4,1.11
2015,E07000195,THREEAM,6,6.88
2015,E07000075,THREEAM,2,0.0
2015,E07000196,THREEAM,8,2.1
2015,E07000076,THREEAM,4,0.0
2015,E07000197,THREEAM,7,0.5
2015,E08000027,THREEAM,22,3.49
2015,E08000028,THREEAM,14,6.61
2015,E08000025,THREEAM,41,4.33
2015,E08000026,THREEAM,19,33.82
2015,E09000010,THREEAM,17,3.13
2015,E08000029,THREEAM,7,1.75
2015,E09000012,THREEAM,4,6.93
2015,E09000011,THREEAM,15,3.46
2015,E09000025,THREEAM,9,7.74
2015,E09000024,THREEAM,5,0.0
2015,E09000027,THREEAM,7,0.0
2015,E09000026,THREEAM,10,0.31
2015,E09000029,THREEAM,6,0.0
2015,E09000028,THREEAM,8,12.1
2015,E07000165,THREEAM,10,2.94
2015,E07000044,THREEAM,4,0.0
2015,W06000009,THREEAM,7,0.0
2015,E07000166,THREEAM,2,0.4
2015,E07000045,THREEAM,4,0.0
2015,E07000167,THREEAM,4,0.0
2015,E07000046,THREEAM,1,0.0
2015,E07000168,THREEAM,6,14.47
2015,E07000047,THREEAM,0,0.0
2015,W06000008,THREEAM,3,0.0
2015,W06000005,THREEAM,5,0.74
2015,E07000040,THREEAM,14,1.29
2015,W06000006,THREEAM,4,0.0
2015,E07000041,THREEAM,2,0.0
2015,E07000163,THREEAM,0,0.0
2015,W06000003,THREEAM,8,4.3
2015,E07000042,THREEAM,2,1.32
2015,E07000164,THREEAM,4,0.0
2015,E07000043,THREEAM,5,0.0
2015,W06000004,THREEAM,1,8.23
2015,W06000012,THREEAM,7,1.02
2015,W06000013,THREEAM,8,1.23
2015,W06000010,THREEAM,5,0.0
2015,W06000011,THREEAM,13,10.45
2015,E07000169,THREEAM,7,0.0
2015,E07000048,THREEAM,2,0.46
2015,E07000049,THREEAM,9,8.12
2015,E09000021,THREEAM,6,1.72
2015,E09000020,THREEAM,4,1.08
2015,E09000023,THREEAM,10,7.95
2015,E09000022,THREEAM,9,5.83
2015,E07000170,THREEAM,5,0.0
2015,E07000171,THREEAM,2,4.09
2015,E07000050,THREEAM,5,0.0
2015,E07000176,THREEAM,4,0.0
2015,E07000177,THREEAM,7,0.0
2015,E07000178,THREEAM,8,3.51
2015,E07000179,THREEAM,5,0.0
2015,E07000172,THREEAM,4,0.67
2015,E07000051,THREEAM,0,0.0
2015,E07000173,THREEAM,7,0.0
2015,E07000052,THREEAM,7,1.45
2015,E07000174,THREEAM,4,0.0
2015,E07000053,THREEAM,2,0.0
2015,E07000175,THREEAM,11,2.5
2015,W06000001,THREEAM,4,0.0
2015,W06000002,THREEAM,8,0.0
2015,E09000030,THREEAM,9,5.86
2015,E09000032,THREEAM,10,2.57
2015,E09000031,THREEAM,11,1.64
2015,E09000033,THREEAM,13,3.04
2015,E07000143,THREEAM,8,0.0
2015,E07000144,THREEAM,9,0.0
2015,E07000145,THREEAM,3,0.0
2015,E07000146,THREEAM,7,0.0
2015,E07000140,THREEAM,2,0.0
2015,E07000141,THREEAM,9,4.12
2015,E06000049,THREEAM,26,0.72
2015,E07000142,THREEAM,3,0.0
2015,E06000047,THREEAM,20,0.21
2015,E06000045,THREEAM,18,1.22
2015,E06000046,THREEAM,8,1.12
2015,E07000147,THREEAM,6,0.0
2015,E07000026,THREEAM,2,0.0
2015,E06000043,THREEAM,15,7.4
2015,E06000044,THREEAM,13,1.35
2015,E07000148,THREEAM,14,1.6
2015,E07000027,THREEAM,4,0.0
2015,E07000149,THREEAM,9,0.0
2015,E07000028,THREEAM,6,0.0
2015,E06000041,THREEAM,12,1.01
2015,E07000029,THREEAM,2,1.21
2015,E06000042,THREEAM,10,7.99
2015,E06000040,THREEAM,12,6.95
2015,E07000154,THREEAM,10,1.98
2015,E07000033,THREEAM,2,0.0
2015,E07000155,THREEAM,1,0.0
2015,E07000034,THREEAM,8,3.47
2015,E07000156,THREEAM,6,1.18
2015,E07000035,THREEAM,7,0.0
2015,E07000036,THREEAM,6,0.0
2015,E07000150,THREEAM,4,0.0
2015,E07000151,THREEAM,4,0.0
2015,E07000030,THREEAM,3,1.13
2015,E07000152,THREEAM,2,0.0
2015,E07000031,THREEAM,9,1.71
2015,E07000032,THREEAM,8,0.0
2015,E07000153,THREEAM,8,0.0
2015,E06000056,THREEAM,16,0.29
2015,E06000057,THREEAM,10,1.2
2015,E07000037,THREEAM,3,0.0
2015,E06000054,THREEAM,26,1.38
2015,E07000038,THREEAM,5,0.0
2015,E06000055,THREEAM,11,0.0
2015,E07000039,THREEAM,6,0.0
2015,E06000052,THREEAM,22,10.91
2015,E06000053,THREEAM,0,0.0
2015,E06000050,THREEAM,18,0.0
2015,E06000051,THREEAM,22,2.59
2015,E08000012,THREEAM,21,0.0
2015,E08000013,THREEAM,9,1.5
2015,E08000010,THREEAM,14,2.62
2015,E08000011,THREEAM,7,4.17
2015,E07000121,THREEAM,9,0.0
2015,E07000242,THREEAM,11,4.06
2015,E07000122,THREEAM,6,2.07
2015,E07000243,THREEAM,4,0.0
2015,E07000123,THREEAM,9,1.74
2015,E07000124,THREEAM,3,0.0
2015,E06000029,THREEAM,7,2.37
2015,E06000027,THREEAM,9,1.45
2015,E07000240,THREEAM,13,6.43
2015,E06000028,THREEAM,8,0.0
2015,E07000120,THREEAM,4,0.76
2015,E07000241,THREEAM,5,0.7
2015,E06000025,THREEAM,11,1.34
2015,E07000129,THREEAM,6,0.94
2015,E07000008,THREEAM,4,0.0
